cards,upcard,total,soft,natural,optimal_actions,deal_probability,pre_value,post_value,pre_stand,pre_hit,pre_double,pre_split,post_stand,post_hit,post_double,post_split
"2,4",5,6,False,False,hit,0.0009103322712790169,-0.03491597333010231,-0.03491597333010231,-0.16719266083547535,-0.03491597333010231,-0.3155774316293275,,-0.16719266083547535,-0.03491597333010231,-0.3155774316293275,
"2,4",6,6,False,False,hit,0.0009103322712790169,-0.013005835529874334,-0.013005835529874334,-0.15369901583000453,-0.013005835529874334,-0.28194600450564805,,-0.15369901583000453,-0.013005835529874334,-0.28194600450564805,
"2,4",7,6,False,False,hit,0.0009103322712790169,-0.1519327072366995,-0.1519327072366995,-0.47537518327693334,-0.1519327072366995,-0.894047875200907,,-0.47537518327693334,-0.1519327072366995,-0.894047875200907,
"2,4",8,6,False,False,hit,0.0009103322712790169,-0.2172418813207848,-0.2172418813207848,-0.5105175154976173,-0.2172418813207848,-1.0012555626184392,,-0.5105175154976173,-0.2172418813207848,-1.0012555626184392,
"2,4",9,6,False,False,hit,0.0009103322712790169,-0.29264070019772603,-0.29264070019772603,-0.5431496811311094,-0.29264070019772603,-1.0678385251105431,,-0.5431496811311094,-0.29264070019772603,-1.0678385251105431,
"2,4",10,6,False,False,hit,0.0036413290851160674,-0.3886917911185306,-0.33774944037840815,-0.5757818467646016,-0.3886917911185306,-1.0574984106795704,,-0.5404303339949851,-0.33774944037840815,-1.0622899449028678,
"2,5",1,7,False,False,hit,0.0009103322712790169,-0.5223572963834411,-0.310071650331637,-0.769427459397661,-0.5223572963834411,-1.0903130267181775,,-0.6669507746855103,-0.310071650331637,-1.130452149704034,
"2,5",2,7,False,False,hit,0.0009103322712790169,-0.10918342786661638,-0.10918342786661638,-0.29278372720927737,-0.10918342786661638,-0.43575788710453833,,-0.29278372720927737,-0.10918342786661638,-0.43575788710453833,
"2,5",3,7,False,False,hit,0.0009103322712790169,-0.07658298190446361,-0.07658298190446361,-0.25225022923571355,-0.07658298190446361,-0.3597794964219526,,-0.25225022923571355,-0.07658298190446361,-0.3597794964219526,
"2,5",4,7,False,False,hit,0.0009103322712790169,-0.04302179400434189,-0.04302179400434189,-0.21106310899491437,-0.04302179400434189,-0.2822990657450914,,-0.21106310899491437,-0.04302179400434189,-0.2822990657450914,
"2,5",5,7,False,False,hit,0.0009103322712790169,-0.007271360902941012,-0.007271360902941012,-0.16719266083547535,-0.007271360902941012,-0.2027300913795883,,-0.16719266083547535,-0.007271360902941012,-0.2027300913795883,
"2,5",6,7,False,False,hit,0.0009103322712790169,0.029185342353860846,0.029185342353860846,-0.15369901583000453,0.029185342353860846,-0.13833716429227233,,-0.15369901583000453,0.029185342353860846,-0.13833716429227233,
"2,5",7,7,False,False,hit,0.0009103322712790169,-0.06880779958042782,-0.06880779958042782,-0.47537518327693334,-0.06880779958042782,-0.5893358856630299,,-0.47537518327693334,-0.06880779958042782,-0.5893358856630299,
"2,5",8,7,False,False,hit,0.0009103322712790169,-0.21060476872434974,-0.21060476872434974,-0.5105175154976173,-0.21060476872434974,-0.8470757937777852,,-0.5105175154976173,-0.21060476872434974,-0.8470757937777852,
"2,5",9,7,False,False,hit,0.0009103322712790169,-0.2853654404868766,-0.2853654404868766,-0.5431496811311094,-0.2853654404868766,-0.957073502200489,,-0.5431496811311094,-0.2853654404868766,-0.957073502200489,
"2,5",10,7,False,False,hit,0.0036413290851160674,-0.3714351920600048,-0.31905479139833853,-0.5757818467646016,-0.3714351920600048,-0.9546451751202343,,-0.5404303339949851,-0.31905479139833853,-0.9508656063802539,
"2,6",1,8,False,False,hit,0.0009103322712790169,-0.4440968688590363,-0.19702881057416358,-0.769427459397661,-0.4440968688590363,-0.8689779655420052,,-0.6669507746855103,-0.19702881057416358,-0.810745950227341,
"2,6",2,8,False,False,hit,0.0009103322712790169,-0.02179818800880571,-0.02179818800880571,-0.29278372720927737,-0.02179818800880571,-0.20449052049882196,,-0.29278372720927737,-0.02179818800880571,-0.20449052049882196,
"2,6",3,8,False,False,hit,0.0009103322712790169,0.008005262530654663,0.008005262530654663,-0.25225022923571355,0.008005262530654663,-0.13621609509408678,,-0.25225022923571355,0.008005262530654663,-0.13621609509408678,
"2,6",4,8,False,False,hit,0.0009103322712790169,0.03878447327720879,0.03878447327720879,-0.21106310899491437,0.03878447327720879,-0.06637207115265836,,-0.21106310899491437,0.03878447327720879,-0.06637207115265836,
"2,6",5,8,False,False,hit,0.0009103322712790169,0.07080463598303369,0.07080463598303369,-0.16719266083547535,0.07080463598303369,0.003456443484975325,,-0.16719266083547535,0.07080463598303369,0.003456443484975325,
"2,6",6,8,False,False,hit,0.0009103322712790169,0.11496015009622318,0.11496015009622318,-0.15369901583000453,0.11496015009622318,0.08701519812895744,,-0.15369901583000453,0.11496015009622318,0.08701519812895744,
"2,6",7,8,False,False,hit,0.0009103322712790169,0.08220743936374282,0.08220743936374282,-0.47537518327693334,0.08220743936374282,-0.1877295549725523,,-0.47537518327693334,0.08220743936374282,-0.1877295549725523,
"2,6",8,8,False,False,hit,0.0009103322712790169,-0.05989827565865634,-0.05989827565865634,-0.5105175154976173,-0.05989827565865634,-0.4519868487336276,,-0.5105175154976173,-0.05989827565865634,-0.4519868487336276,
"2,6",9,8,False,False,hit,0.0009103322712790169,-0.21018633199821765,-0.21018633199821765,-0.5431496811311094,-0.21018633199821765,-0.7185013349521747,,-0.5431496811311094,-0.21018633199821765,-0.7185013349521747,
"2,6",10,8,False,False,hit,0.0036413290851160674,-0.3071154589723163,-0.24937508055334265,-0.5757818467646016,-0.3071154589723163,-0.7660809099281183,,-0.5404303339949851,-0.24937508055334265,-0.7465876524221282,
"2,7",1,9,False,False,hit,0.0009103322712790169,-0.35316361607712277,-0.06568077877806619,-0.769427459397661,-0.35316361607712277,-0.6074001659701653,,-0.6669507746855103,-0.06568077877806619,-0.4329113508457944,
"2,7",2,9,False,False,hit,0.0009103322712790169,0.0744460375763405,0.0744460375763405,-0.29278372720927737,0.0744460375763405,0.061118503166596935,,-0.29278372720927737,0.0744460375763405,0.061118503166596935,
"2,7",3,9,False,False,double,0.0009103322712790169,0.12081635332999653,0.12081635332999653,-0.25225022923571355,0.10126470173887674,0.12081635332999653,,-0.25225022923571355,0.10126470173887674,0.12081635332999653,
"2,7",4,9,False,False,double,0.0009103322712790169,0.1819489340524216,0.1819489340524216,-0.21106310899491437,0.12898088119574175,0.1819489340524216,,-0.21106310899491437,0.12898088119574175,0.1819489340524216,
"2,7",5,9,False,False,double,0.0009103322712790169,0.24305722487303605,0.24305722487303605,-0.16719266083547535,0.1580318562665172,0.24305722487303605,,-0.16719266083547535,0.1580318562665172,0.24305722487303605,
"2,7",6,9,False,False,double,0.0009103322712790169,0.3170547457016668,0.3170547457016668,-0.15369901583000453,0.19601883925727873,0.3170547457016668,,-0.15369901583000453,0.19601883925727873,0.3170547457016668,
"2,7",7,9,False,False,hit,0.0009103322712790169,0.1718678599369526,0.1718678599369526,-0.47537518327693334,0.1718678599369526,0.10425035196048571,,-0.47537518327693334,0.1718678599369526,0.10425035196048571,
"2,7",8,9,False,False,hit,0.0009103322712790169,0.09837621743539247,0.09837621743539247,-0.5105175154976173,0.09837621743539247,-0.02644228964866949,,-0.5105175154976173,0.09837621743539247,-0.02644228964866949,
"2,7",9,9,False,False,hit,0.0009103322712790169,-0.052178053462651745,-0.052178053462651745,-0.5431496811311094,-0.052178053462651745,-0.3009956590809824,,-0.5431496811311094,-0.052178053462651745,-0.3009956590809824,
"2,7",10,9,False,False,hit,0.0036413290851160674,-0.21811044757650844,-0.1529529848745508,-0.5757818467646016,-0.21811044757650844,-0.5077292743030086,,-0.5404303339949851,-0.1529529848745508,-0.46670671382825935,
"2,8",1,10,False,False,hit,0.0009103322712790169,-0.25130404834557823,0.08144970794527591,-0.769427459397661,-0.25130404834557823,-0.31741394752928503,,-0.6669507746855103,0.08144970794527591,-0.01404236865341169,
"2,8",2,10,False,False,double,0.0009103322712790169,0.3589394124422991,0.3589394124422991,-0.29278372720927737,0.18249999400904487,0.3589394124422991,,-0.29278372720927737,0.18249999400904487,0.3589394124422991,
"2,8",3,10,False,False,double,0.0009103322712790169,0.40932067017593915,0.40932067017593915,-0.25225022923571355,0.20608797581394087,0.40932067017593915,,-0.25225022923571355,0.20608797581394087,0.40932067017593915,
"2,8",4,10,False,False,double,0.0009103322712790169,0.46094024379435383,0.46094024379435383,-0.21106310899491437,0.23047012189717692,0.46094024379435383,,-0.21106310899491437,0.23047012189717692,0.46094024379435383,
"2,8",5,10,False,False,double,0.0009103322712790169,0.5125171090032675,0.5125171090032675,-0.16719266083547535,0.25625855450163376,0.5125171090032675,,-0.16719266083547535,0.25625855450163376,0.5125171090032675,
"2,8",6,10,False,False,double,0.0009103322712790169,0.5755901685977685,0.5755901685977685,-0.15369901583000453,0.28779508429888423,0.5755901685977685,,-0.15369901583000453,0.28779508429888423,0.5755901685977685,
"2,8",7,10,False,False,double,0.0009103322712790169,0.39241245528243757,0.39241245528243757,-0.47537518327693334,0.2569087443360865,0.39241245528243757,,-0.47537518327693334,0.2569087443360865,0.39241245528243757,
"2,8",8,10,False,False,double,0.0009103322712790169,0.2866357168862836,0.2866357168862836,-0.5105175154976173,0.19795370833197604,0.2866357168862836,,-0.5105175154976173,0.19795370833197604,0.2866357168862836,
"2,8",9,10,False,False,double,0.0009103322712790169,0.1443283683807711,0.1443283683807711,-0.5431496811311094,0.11652959106928386,0.1443283683807711,,-0.5431496811311094,0.11652959106928386,0.1443283683807711,
"2,8",10,10,False,False,hit,0.0036413290851160674,-0.05356136334689098,0.0253085230408681,-0.5757818467646016,-0.05356136334689098,-0.08491571203188754,,-0.5404303339949851,0.0253085230408681,-0.008658688034544837,
"2,9",1,11,False,False,hit,0.0009103322712790169,-0.20869142004201754,0.14300128216153024,-0.769427459397661,-0.20869142004201754,-0.23218869092216365,,-0.6669507746855103,0.14300128216153024,0.10906077977909696,
"2,9",2,11,False,False,double,0.0009103322712790169,0.47064092333946883,0.47064092333946883,-0.29278372720927737,0.23835074945762974,0.47064092333946883,,-0.29278372720927737,0.23835074945762974,0.47064092333946883,
"2,9",3,11,False,False,double,0.0009103322712790169,0.5177952531222166,0.5177952531222166,-0.25225022923571355,0.26032526728707966,0.5177952531222166,,-0.25225022923571355,0.26032526728707966,0.5177952531222166,
"2,9",4,11,False,False,double,0.0009103322712790169,0.5660405504179759,0.5660405504179759,-0.21106310899491437,0.2830202752089879,0.5660405504179759,,-0.21106310899491437,0.2830202752089879,0.5660405504179759,
"2,9",5,11,False,False,double,0.0009103322712790169,0.6146990179090277,0.6146990179090277,-0.16719266083547535,0.30734950895451385,0.6146990179090277,,-0.16719266083547535,0.30734950895451385,0.6146990179090277,
"2,9",6,11,False,False,double,0.0009103322712790169,0.6673800949075693,0.6673800949075693,-0.15369901583000453,0.33369004745378467,0.6673800949075693,,-0.15369901583000453,0.33369004745378467,0.6673800949075693,
"2,9",7,11,False,False,double,0.0009103322712790169,0.4628889488642907,0.4628889488642907,-0.47537518327693334,0.2921469911270131,0.4628889488642907,,-0.47537518327693334,0.2921469911270131,0.4628889488642907,
"2,9",8,11,False,False,double,0.0009103322712790169,0.3506925908703149,0.3506925908703149,-0.5105175154976173,0.2299821453239917,0.3506925908703149,,-0.5105175154976173,0.2299821453239917,0.3506925908703149,
"2,9",9,11,False,False,double,0.0009103322712790169,0.22778342315245476,0.22778342315245476,-0.5431496811311094,0.1582571184551257,0.22778342315245476,,-0.5431496811311094,0.1582571184551257,0.22778342315245476,
"2,9",10,11,False,False,double,0.0036413290851160674,0.08894344068721177,0.17968872741114608,-0.5757818467646016,0.03336821301265867,0.08894344068721177,,-0.5404303339949851,0.11948223076371356,0.17968872741114608,
"2,10",1,12,False,False,hit,0.0036413290851160674,-0.5503740818431323,-0.35054034044008003,-0.769427459397661,-0.5503740818431323,-0.8818534949006196,,-0.6669507746855103,-0.35054034044008003,-0.8293439370786727,
"2,10",2,12,False,False,hit,0.0036413290851160674,-0.2533899859666381,-0.2533899859666381,-0.29278372720927737,-0.2533899859666381,-0.5067799719332762,,-0.29278372720927737,-0.2533899859666381,-0.5067799719332762,
"2,10",3,12,False,False,hit,0.0036413290851160674,-0.23369089979808663,-0.23369089979808663,-0.25225022923571355,-0.23369089979808663,-0.46738179959617326,,-0.25225022923571355,-0.23369089979808663,-0.46738179959617326,
"2,10",4,12,False,False,stand,0.0036413290851160674,-0.21106310899491437,-0.21106310899491437,-0.21106310899491437,-0.21353655324507698,-0.42707310649015395,,-0.21106310899491437,-0.21353655324507698,-0.42707310649015395,
"2,10",5,12,False,False,stand,0.0036413290851160674,-0.16719266083547535,-0.16719266083547535,-0.16719266083547535,-0.19327116942628347,-0.38654233885256695,,-0.16719266083547535,-0.19327116942628347,-0.38654233885256695,
"2,10",6,12,False,False,stand,0.0036413290851160674,-0.15369901583000453,-0.15369901583000453,-0.15369901583000453,-0.17052619990757956,-0.3410523998151591,,-0.15369901583000453,-0.17052619990757956,-0.3410523998151591,
"2,10",7,12,False,False,hit,0.0036413290851160674,-0.2128477145173143,-0.2128477145173143,-0.47537518327693334,-0.2128477145173143,-0.5067116210767303,,-0.47537518327693334,-0.2128477145173143,-0.5067116210767303,
"2,10",8,12,False,False,hit,0.0036413290851160674,-0.27157480502428616,-0.27157480502428616,-0.5105175154976173,-0.27157480502428616,-0.6156608928303438,,-0.5105175154976173,-0.27157480502428616,-0.6156608928303438,
"2,10",9,12,False,False,hit,0.0036413290851160674,-0.3400132806089356,-0.3400132806089356,-0.5431496811311094,-0.3400132806089356,-0.7375056210491795,,-0.5431496811311094,-0.3400132806089356,-0.7375056210491795,
"2,10",10,12,False,False,hit,0.01456531634046427,-0.4286550703213117,-0.38104299284808774,-0.5757818467646016,-0.4286550703213117,-0.812468237297146,,-0.5404303339949851,-0.38104299284808774,-0.7968405904052415,
"3,3",1,6,False,False,hit,0.0004551661356395084,-0.5182553599062534,-0.30414663097569933,-0.769427459397661,-0.5182553599062534,-1.2110412419051806,-0.6232980671034587,-0.6669507746855103,-0.30414663097569933,-1.304837349418594,-0.455874985816107
"3,3",2,6,False,False,split,0.0004551661356395084,-0.13816353305492146,-0.13816353305492146,-0.29278372720927737,-0.14075911746001993,-0.5640583560296724,-0.13816353305492146,-0.29278372720927737,-0.14075911746001993,-0.5640583560296724,-0.13816353305492146
"3,3",3,6,False,False,split,0.0004551661356395084,-0.06386643474421738,-0.06386643474421738,-0.25225022923571355,-0.1072910780086084,-0.48372599880817485,-0.06386643474421738,-0.25225022923571355,-0.1072910780086084,-0.48372599880817485,-0.06386643474421738
"3,3",4,6,False,False,split,0.0004551661356395084,0.014624872422626924,0.014624872422626924,-0.21106310899491437,-0.07291714192638732,-0.40205087401296746,0.014624872422626924,-0.21106310899491437,-0.07291714192638732,-0.40205087401296746,0.014624872422626924
"3,3",5,6,False,False,split,0.0004551661356395084,0.10229274834073294,0.10229274834073294,-0.16719266083547535,-0.03491597333010231,-0.3155774316293275,0.10229274834073294,-0.16719266083547535,-0.03491597333010231,-0.3155774316293275,0.10229274834073294
"3,3",6,6,False,False,split,0.0004551661356395084,0.16942022384102562,0.16942022384102562,-0.15369901583000453,-0.013005835529874334,-0.28194600450564805,0.16942022384102562,-0.15369901583000453,-0.013005835529874334,-0.28194600450564805,0.16942022384102562
"3,3",7,6,False,False,split,0.0004551661356395084,-0.06776045882169361,-0.06776045882169361,-0.47537518327693334,-0.1519327072366995,-0.894047875200907,-0.06776045882169361,-0.47537518327693334,-0.1519327072366995,-0.894047875200907,-0.06776045882169361
"3,3",8,6,False,False,hit,0.0004551661356395084,-0.2172418813207848,-0.2172418813207848,-0.5105175154976173,-0.2172418813207848,-1.0012555626184392,-0.22966953759261277,-0.5105175154976173,-0.2172418813207848,-1.0012555626184392,-0.22966953759261277
"3,3",9,6,False,False,hit,0.0004551661356395084,-0.29264070019772603,-0.29264070019772603,-0.5431496811311094,-0.29264070019772603,-1.0678385251105431,-0.41518015608743075,-0.5431496811311094,-0.29264070019772603,-1.0678385251105431,-0.41518015608743075
"3,3",10,6,False,False,hit,0.0018206645425580337,-0.3886917911185306,-0.33774944037840815,-0.5757818467646016,-0.3886917911185306,-1.0574984106795704,-0.5582115922915623,-0.5404303339949851,-0.33774944037840815,-1.0622899449028678,-0.5213958916491924
"3,4",1,7,False,False,hit,0.0009103322712790169,-0.5223572963834411,-0.310071650331637,-0.769427459397661,-0.5223572963834411,-1.0903130267181775,,-0.6669507746855103,-0.310071650331637,-1.130452149704034,
"3,4",2,7,False,False,hit,0.0009103322712790169,-0.10918342786661638,-0.10918342786661638,-0.29278372720927737,-0.10918342786661638,-0.43575788710453833,,-0.29278372720927737,-0.10918342786661638,-0.43575788710453833,
"3,4",3,7,False,False,hit,0.0009103322712790169,-0.07658298190446361,-0.07658298190446361,-0.25225022923571355,-0.07658298190446361,-0.3597794964219526,,-0.25225022923571355,-0.07658298190446361,-0.3597794964219526,
"3,4",4,7,False,False,hit,0.0009103322712790169,-0.04302179400434189,-0.04302179400434189,-0.21106310899491437,-0.04302179400434189,-0.2822990657450914,,-0.21106310899491437,-0.04302179400434189,-0.2822990657450914,
"3,4",5,7,False,False,hit,0.0009103322712790169,-0.007271360902941012,-0.007271360902941012,-0.16719266083547535,-0.007271360902941012,-0.2027300913795883,,-0.16719266083547535,-0.007271360902941012,-0.2027300913795883,
"3,4",6,7,False,False,hit,0.0009103322712790169,0.029185342353860846,0.029185342353860846,-0.15369901583000453,0.029185342353860846,-0.13833716429227233,,-0.15369901583000453,0.029185342353860846,-0.13833716429227233,
"3,4",7,7,False,False,hit,0.0009103322712790169,-0.06880779958042782,-0.06880779958042782,-0.47537518327693334,-0.06880779958042782,-0.5893358856630299,,-0.47537518327693334,-0.06880779958042782,-0.5893358856630299,
"3,4",8,7,False,False,hit,0.0009103322712790169,-0.21060476872434974,-0.21060476872434974,-0.5105175154976173,-0.21060476872434974,-0.8470757937777852,,-0.5105175154976173,-0.21060476872434974,-0.8470757937777852,
"3,4",9,7,False,False,hit,0.0009103322712790169,-0.2853654404868766,-0.2853654404868766,-0.5431496811311094,-0.2853654404868766,-0.957073502200489,,-0.5431496811311094,-0.2853654404868766,-0.957073502200489,
"3,4",10,7,False,False,hit,0.0036413290851160674,-0.3714351920600048,-0.31905479139833853,-0.5757818467646016,-0.3714351920600048,-0.9546451751202343,,-0.5404303339949851,-0.31905479139833853,-0.9508656063802539,
"3,5",1,8,False,False,hit,0.0009103322712790169,-0.4440968688590363,-0.19702881057416358,-0.769427459397661,-0.4440968688590363,-0.8689779655420052,,-0.6669507746855103,-0.19702881057416358,-0.810745950227341,
"3,5",2,8,False,False,hit,0.0009103322712790169,-0.02179818800880571,-0.02179818800880571,-0.29278372720927737,-0.02179818800880571,-0.20449052049882196,,-0.29278372720927737,-0.02179818800880571,-0.20449052049882196,
"3,5",3,8,False,False,hit,0.0009103322712790169,0.008005262530654663,0.008005262530654663,-0.25225022923571355,0.008005262530654663,-0.13621609509408678,,-0.25225022923571355,0.008005262530654663,-0.13621609509408678,
"3,5",4,8,False,False,hit,0.0009103322712790169,0.03878447327720879,0.03878447327720879,-0.21106310899491437,0.03878447327720879,-0.06637207115265836,,-0.21106310899491437,0.03878447327720879,-0.06637207115265836,
"3,5",5,8,False,False,hit,0.0009103322712790169,0.07080463598303369,0.07080463598303369,-0.16719266083547535,0.07080463598303369,0.003456443484975325,,-0.16719266083547535,0.07080463598303369,0.003456443484975325,
"3,5",6,8,False,False,hit,0.0009103322712790169,0.11496015009622318,0.11496015009622318,-0.15369901583000453,0.11496015009622318,0.08701519812895744,,-0.15369901583000453,0.11496015009622318,0.08701519812895744,
"3,5",7,8,False,False,hit,0.0009103322712790169,0.08220743936374282,0.08220743936374282,-0.47537518327693334,0.08220743936374282,-0.1877295549725523,,-0.47537518327693334,0.08220743936374282,-0.1877295549725523,
"3,5",8,8,False,False,hit,0.0009103322712790169,-0.05989827565865634,-0.05989827565865634,-0.5105175154976173,-0.05989827565865634,-0.4519868487336276,,-0.5105175154976173,-0.05989827565865634,-0.4519868487336276,
"3,5",9,8,False,False,hit,0.0009103322712790169,-0.21018633199821765,-0.21018633199821765,-0.5431496811311094,-0.21018633199821765,-0.7185013349521747,,-0.5431496811311094,-0.21018633199821765,-0.7185013349521747,
"3,5",10,8,False,False,hit,0.0036413290851160674,-0.3071154589723163,-0.24937508055334265,-0.5757818467646016,-0.3071154589723163,-0.7660809099281183,,-0.5404303339949851,-0.24937508055334265,-0.7465876524221282,
"3,6",1,9,False,False,hit,0.0009103322712790169,-0.35316361607712277,-0.06568077877806619,-0.769427459397661,-0.35316361607712277,-0.6074001659701653,,-0.6669507746855103,-0.06568077877806619,-0.4329113508457944,
"3,6",2,9,False,False,hit,0.0009103322712790169,0.0744460375763405,0.0744460375763405,-0.29278372720927737,0.0744460375763405,0.061118503166596935,,-0.29278372720927737,0.0744460375763405,0.061118503166596935,
"3,6",3,9,False,False,double,0.0009103322712790169,0.12081635332999653,0.12081635332999653,-0.25225022923571355,0.10126470173887674,0.12081635332999653,,-0.25225022923571355,0.10126470173887674,0.12081635332999653,
"3,6",4,9,False,False,double,0.0009103322712790169,0.1819489340524216,0.1819489340524216,-0.21106310899491437,0.12898088119574175,0.1819489340524216,,-0.21106310899491437,0.12898088119574175,0.1819489340524216,
"3,6",5,9,False,False,double,0.0009103322712790169,0.24305722487303605,0.24305722487303605,-0.16719266083547535,0.1580318562665172,0.24305722487303605,,-0.16719266083547535,0.1580318562665172,0.24305722487303605,
"3,6",6,9,False,False,double,0.0009103322712790169,0.3170547457016668,0.3170547457016668,-0.15369901583000453,0.19601883925727873,0.3170547457016668,,-0.15369901583000453,0.19601883925727873,0.3170547457016668,
"3,6",7,9,False,False,hit,0.0009103322712790169,0.1718678599369526,0.1718678599369526,-0.47537518327693334,0.1718678599369526,0.10425035196048571,,-0.47537518327693334,0.1718678599369526,0.10425035196048571,
"3,6",8,9,False,False,hit,0.0009103322712790169,0.09837621743539247,0.09837621743539247,-0.5105175154976173,0.09837621743539247,-0.02644228964866949,,-0.5105175154976173,0.09837621743539247,-0.02644228964866949,
"3,6",9,9,False,False,hit,0.0009103322712790169,-0.052178053462651745,-0.052178053462651745,-0.5431496811311094,-0.052178053462651745,-0.3009956590809824,,-0.5431496811311094,-0.052178053462651745,-0.3009956590809824,
"3,6",10,9,False,False,hit,0.0036413290851160674,-0.21811044757650844,-0.1529529848745508,-0.5757818467646016,-0.21811044757650844,-0.5077292743030086,,-0.5404303339949851,-0.1529529848745508,-0.46670671382825935,
"3,7",1,10,False,False,hit,0.0009103322712790169,-0.25130404834557823,0.08144970794527591,-0.769427459397661,-0.25130404834557823,-0.31741394752928503,,-0.6669507746855103,0.08144970794527591,-0.01404236865341169,
"3,7",2,10,False,False,double,0.0009103322712790169,0.3589394124422991,0.3589394124422991,-0.29278372720927737,0.18249999400904487,0.3589394124422991,,-0.29278372720927737,0.18249999400904487,0.3589394124422991,
"3,7",3,10,False,False,double,0.0009103322712790169,0.40932067017593915,0.40932067017593915,-0.25225022923571355,0.20608797581394087,0.40932067017593915,,-0.25225022923571355,0.20608797581394087,0.40932067017593915,
"3,7",4,10,False,False,double,0.0009103322712790169,0.46094024379435383,0.46094024379435383,-0.21106310899491437,0.23047012189717692,0.46094024379435383,,-0.21106310899491437,0.23047012189717692,0.46094024379435383,
"3,7",5,10,False,False,double,0.0009103322712790169,0.5125171090032675,0.5125171090032675,-0.16719266083547535,0.25625855450163376,0.5125171090032675,,-0.16719266083547535,0.25625855450163376,0.5125171090032675,
"3,7",6,10,False,False,double,0.0009103322712790169,0.5755901685977685,0.5755901685977685,-0.15369901583000453,0.28779508429888423,0.5755901685977685,,-0.15369901583000453,0.28779508429888423,0.5755901685977685,
"3,7",7,10,False,False,double,0.0009103322712790169,0.39241245528243757,0.39241245528243757,-0.47537518327693334,0.2569087443360865,0.39241245528243757,,-0.47537518327693334,0.2569087443360865,0.39241245528243757,
"3,7",8,10,False,False,double,0.0009103322712790169,0.2866357168862836,0.2866357168862836,-0.5105175154976173,0.19795370833197604,0.2866357168862836,,-0.5105175154976173,0.19795370833197604,0.2866357168862836,
"3,7",9,10,False,False,double,0.0009103322712790169,0.1443283683807711,0.1443283683807711,-0.5431496811311094,0.11652959106928386,0.1443283683807711,,-0.5431496811311094,0.11652959106928386,0.1443283683807711,
"3,7",10,10,False,False,hit,0.0036413290851160674,-0.05356136334689098,0.0253085230408681,-0.5757818467646016,-0.05356136334689098,-0.08491571203188754,,-0.5404303339949851,0.0253085230408681,-0.008658688034544837,
"3,8",1,11,False,False,hit,0.0009103322712790169,-0.20869142004201754,0.14300128216153024,-0.769427459397661,-0.20869142004201754,-0.23218869092216365,,-0.6669507746855103,0.14300128216153024,0.10906077977909696,
"3,8",2,11,False,False,double,0.0009103322712790169,0.47064092333946883,0.47064092333946883,-0.29278372720927737,0.23835074945762974,0.47064092333946883,,-0.29278372720927737,0.23835074945762974,0.47064092333946883,
"3,8",3,11,False,False,double,0.0009103322712790169,0.5177952531222166,0.5177952531222166,-0.25225022923571355,0.26032526728707966,0.5177952531222166,,-0.25225022923571355,0.26032526728707966,0.5177952531222166,
"3,8",4,11,False,False,double,0.0009103322712790169,0.5660405504179759,0.5660405504179759,-0.21106310899491437,0.2830202752089879,0.5660405504179759,,-0.21106310899491437,0.2830202752089879,0.5660405504179759,
"3,8",5,11,False,False,double,0.0009103322712790169,0.6146990179090277,0.6146990179090277,-0.16719266083547535,0.30734950895451385,0.6146990179090277,,-0.16719266083547535,0.30734950895451385,0.6146990179090277,
"3,8",6,11,False,False,double,0.0009103322712790169,0.6673800949075693,0.6673800949075693,-0.15369901583000453,0.33369004745378467,0.6673800949075693,,-0.15369901583000453,0.33369004745378467,0.6673800949075693,
"3,8",7,11,False,False,double,0.0009103322712790169,0.4628889488642907,0.4628889488642907,-0.47537518327693334,0.2921469911270131,0.4628889488642907,,-0.47537518327693334,0.2921469911270131,0.4628889488642907,
"3,8",8,11,False,False,double,0.0009103322712790169,0.3506925908703149,0.3506925908703149,-0.5105175154976173,0.2299821453239917,0.3506925908703149,,-0.5105175154976173,0.2299821453239917,0.3506925908703149,
"3,8",9,11,False,False,double,0.0009103322712790169,0.22778342315245476,0.22778342315245476,-0.5431496811311094,0.1582571184551257,0.22778342315245476,,-0.5431496811311094,0.1582571184551257,0.22778342315245476,
"3,8",10,11,False,False,double,0.0036413290851160674,0.08894344068721177,0.17968872741114608,-0.5757818467646016,0.03336821301265867,0.08894344068721177,,-0.5404303339949851,0.11948223076371356,0.17968872741114608,
"3,9",1,12,False,False,hit,0.0009103322712790169,-0.5503740818431323,-0.35054034044008003,-0.769427459397661,-0.5503740818431323,-0.8818534949006196,,-0.6669507746855103,-0.35054034044008003,-0.8293439370786727,
"3,9",2,12,False,False,hit,0.0009103322712790169,-0.2533899859666381,-0.2533899859666381,-0.29278372720927737,-0.2533899859666381,-0.5067799719332762,,-0.29278372720927737,-0.2533899859666381,-0.5067799719332762,
"3,9",3,12,False,False,hit,0.0009103322712790169,-0.23369089979808663,-0.23369089979808663,-0.25225022923571355,-0.23369089979808663,-0.46738179959617326,,-0.25225022923571355,-0.23369089979808663,-0.46738179959617326,
"3,9",4,12,False,False,stand,0.0009103322712790169,-0.21106310899491437,-0.21106310899491437,-0.21106310899491437,-0.21353655324507698,-0.42707310649015395,,-0.21106310899491437,-0.21353655324507698,-0.42707310649015395,
"3,9",5,12,False,False,stand,0.0009103322712790169,-0.16719266083547535,-0.16719266083547535,-0.16719266083547535,-0.19327116942628347,-0.38654233885256695,,-0.16719266083547535,-0.19327116942628347,-0.38654233885256695,
