split_card,drawn_card,upcard,optimal_actions,stand,hit,double,value
10,2,4,stand,-0.21106310899491437,-0.21353655324507698,-0.42707310649015395,-0.21106310899491437
10,2,5,stand,-0.16719266083547535,-0.19327116942628347,-0.38654233885256695,-0.16719266083547535
10,2,6,stand,-0.15369901583000453,-0.17052619990757956,-0.3410523998151591,-0.15369901583000453
10,2,7,hit,-0.47537518327693334,-0.2128477145173143,-0.5067116210767303,-0.2128477145173143
10,2,8,hit,-0.5105175154976173,-0.27157480502428616,-0.6156608928303438,-0.27157480502428616
10,2,9,hit,-0.5431496811311094,-0.3400132806089356,-0.7375056210491795,-0.3400132806089356
10,2,10,hit,-0.5404303339949851,-0.38104299284808774,-0.7968405904052415,-0.38104299284808774
10,3,1,hit,-0.6669507746855103,-0.39693031612293145,-0.8805822794347481,-0.39693031612293145
10,3,2,stand,-0.29278372720927737,-0.30779123771977057,-0.6155824754395411,-0.29278372720927737
10,3,3,stand,-0.25225022923571355,-0.29121011293380095,-0.5824202258676019,-0.25225022923571355
10,3,4,stand,-0.21106310899491437,-0.2742240063993143,-0.5484480127986286,-0.21106310899491437
10,3,5,stand,-0.16719266083547535,-0.2573332724389392,-0.5146665448778784,-0.16719266083547535
10,3,6,stand,-0.15369901583000453,-0.23562627561296381,-0.47125255122592763,-0.15369901583000453
10,3,7,hit,-0.47537518327693334,-0.2690728777660775,-0.5874231313418175,-0.2690728777660775
10,3,8,hit,-0.5105175154976173,-0.32360517609398004,-0.6909658904460949,-0.32360517609398004
10,3,9,hit,-0.5431496811311094,-0.38715518913686875,-0.8077902854905473,-0.38715518913686875
10,3,10,hit,-0.5404303339949851,-0.4252542076446529,-0.8675436159444746,-0.4252542076446529
10,4,1,hit,-0.6669507746855103,-0.44000672211415065,-0.9318206217908234,-0.44000672211415065
10,4,2,stand,-0.29278372720927737,-0.3621924894729031,-0.7243849789458062,-0.29278372720927737
10,4,3,stand,-0.25225022923571355,-0.3487293260695153,-0.6974586521390306,-0.25225022923571355
10,4,4,stand,-0.21106310899491437,-0.33491145955355167,-0.6698229191071033,-0.21106310899491437
10,4,5,stand,-0.16719266083547535,-0.32139537545159497,-0.6427907509031899,-0.16719266083547535
10,4,6,stand,-0.15369901583000453,-0.3007263513183481,-0.6014527026366961,-0.15369901583000453
10,4,7,hit,-0.47537518327693334,-0.32128195792564346,-0.6681346416069046,-0.32128195792564346
10,4,8,hit,-0.5105175154976173,-0.37191909208726714,-0.7662708880618461,-0.37191909208726714
10,4,9,hit,-0.5431496811311094,-0.4309298184842353,-0.878074949931915,-0.4309298184842353
10,4,10,hit,-0.5404303339949851,-0.4663074785271777,-0.9382466414837076,-0.4663074785271777
10,5,1,hit,-0.6669507746855103,-0.4800062419631399,-0.9830589641468988,-0.4800062419631399
10,5,2,stand,-0.29278372720927737,-0.4165937412260356,-0.8331874824520712,-0.29278372720927737
10,5,3,stand,-0.25225022923571355,-0.40624853920522963,-0.8124970784104593,-0.25225022923571355
10,5,4,stand,-0.21106310899491437,-0.3955989127077891,-0.7911978254155781,-0.21106310899491437
10,5,5,stand,-0.16719266083547535,-0.3854574784642507,-0.7709149569285014,-0.16719266083547535
10,5,6,stand,-0.15369901583000453,-0.36582642702373236,-0.7316528540474647,-0.15369901583000453
10,5,7,hit,-0.47537518327693334,-0.36976181807381175,-0.7488461518719918,-0.36976181807381175
10,5,8,hit,-0.5105175154976173,-0.41678201408103377,-0.8415758856775972,-0.41678201408103377
10,5,9,hit,-0.5431496811311094,-0.4715776885925042,-0.9483596143732829,-0.4715776885925042
10,5,10,hit,-0.5404303339949851,-0.5044283729180936,-1.0089496670229408,-0.5044283729180936
10,6,1,hit,-0.6669507746855103,-0.5171486532514871,-1.0342973065029741,-0.5171486532514871
10,6,2,stand,-0.29278372720927737,-0.47099499297916814,-0.9419899859583363,-0.29278372720927737
10,6,3,stand,-0.25225022923571355,-0.463767752340944,-0.927535504681888,-0.25225022923571355
10,6,4,stand,-0.21106310899491437,-0.4562863658620264,-0.9125727317240528,-0.21106310899491437
10,6,5,stand,-0.16719266083547535,-0.44951958147690646,-0.8990391629538129,-0.16719266083547535
10,6,6,stand,-0.15369901583000453,-0.43092650272911664,-0.8618530054582333,-0.15369901583000453
10,6,7,hit,-0.47537518327693334,-0.4147788310685395,-0.829557662137079,-0.4147788310685395
10,6,8,hit,-0.5105175154976173,-0.45844044164667425,-0.9168808832933485,-0.45844044164667425
10,6,9,hit,-0.5431496811311094,-0.5093221394073253,-1.0186442788146506,-0.5093221394073253
10,6,10,hit,-0.5404303339949851,-0.5398263462810868,-1.0796526925621737,-0.5398263462810868
10,7,1,stand,-0.4780334749947371,-0.5572999244057381,-1.1145998488114761,-0.4780334749947371
10,7,2,stand,-0.15297458768154204,-0.5361507939267418,-1.0723015878534836,-0.15297458768154204
10,7,3,stand,-0.11721624142457363,-0.5316741953082845,-1.063348390616569,-0.11721624142457363
10,7,4,stand,-0.08057337314531614,-0.5270114910046944,-1.0540229820093887,-0.08057337314531614
10,7,5,stand,-0.04494137556492456,-0.5229856295103738,-1.0459712590207475,-0.04494137556492456
10,7,6,stand,0.011739160673341858,-0.5087525920116813,-1.0175051840233627,0.011739160673341858
10,7,7,stand,-0.10680898948269474,-0.483485831877563,-0.966971663755126,-0.10680898948269474
10,7,8,stand,-0.3819509710484473,-0.5059826746429475,-1.011965349285895,-0.3819509710484473
10,7,9,stand,-0.4231542396452174,-0.5536948902038471,-1.1073897804076942,-0.4231542396452174
10,7,10,stand,-0.4197206339288199,-0.5844632205942546,-1.1689264411885092,-0.4197206339288199
10,8,1,stand,-0.10019887561319059,-0.6265153955124156,-1.2530307910248313,-0.10019887561319059
10,8,2,stand,0.12174190222088768,-0.6224386325591178,-1.2448772651182356,0.12174190222088768
10,8,3,stand,0.14830007284131116,-0.6200049701422314,-1.2400099402844629,0.14830007284131116
10,8,4,stand,0.17585443719748522,-0.6174618323275779,-1.2349236646551558,0.17585443719748522
10,8,5,stand,0.19956119497617703,-0.6152595675854643,-1.2305191351709286,0.19956119497617703
10,8,6,stand,0.2834439160468985,-0.607479047092212,-1.214958094184424,0.2834439160468985
10,8,7,stand,0.39955416733655175,-0.5911438447496055,-1.182287689499211,0.39955416733655175
10,8,8,stand,0.10595134861912354,-0.5910558553059571,-1.1821117106119141,0.10595134861912354
10,8,9,stand,-0.18316335667343342,-0.6165284781520445,-1.233056956304089,-0.18316335667343342
10,8,10,stand,-0.17830123379648957,-0.6476708179945246,-1.2953416359890493,-0.17830123379648957
10,9,1,stand,0.27763572376835594,-0.7247950665715199,-1.4495901331430399,0.27763572376835594
10,9,2,stand,0.3863046860205899,-0.7290774545607016,-1.4581549091214032,0.3863046860205899
10,9,3,stand,0.40436293659776,-0.7280328883420591,-1.4560657766841183,0.40436293659776
10,9,4,stand,0.4231789248274964,-0.7269371342373853,-1.4538742684747705,0.4231789248274964
10,9,5,stand,0.43951210416088354,-0.7259912679055323,-1.4519825358110645,0.43951210416088354
10,9,6,stand,0.4959770737873191,-0.7225542066143135,-1.445108413228627,0.4959770737873191
10,9,7,stand,0.6159764957534314,-0.7154497290383309,-1.4308994580766619,0.6159764957534314
10,9,8,stand,0.5938536682866943,-0.7136599836357027,-1.4273199672714054,0.5938536682866943
10,9,9,stand,0.28759675706758137,-0.7155743825418585,-1.431148765083717,0.28759675706758137
10,9,10,stand,0.06311816633584079,-0.729449138481897,-1.458898276963794,0.06311816633584079
10,10,1,stand,0.6554703231499024,-0.8521389375830509,-1.7042778751661019,0.6554703231499024
10,10,2,stand,0.6399865752168388,-0.85523026803892,-1.71046053607784,0.6399865752168388
10,10,3,stand,0.6502720942514814,-0.8549768955921732,-1.7099537911843463,0.6502720942514814
10,10,4,stand,0.6610499619480716,-0.8547102082333908,-1.7094204164667817,0.6610499619480716
10,10,5,stand,0.6703596906327999,-0.8544804748772862,-1.7089609497545724,0.6703596906327999
10,10,6,stand,0.7039585701713446,-0.85362794278134,-1.70725588556268,0.7039585701713446
10,10,7,stand,0.7732272265371749,-0.8518518233873443,-1.7037036467746887,0.7732272265371749
10,10,8,stand,0.7918151595518983,-0.8514919189858488,-1.7029838379716975,0.7918151595518983
10,10,9,stand,0.7583568708085962,-0.8508326033732889,-1.7016652067465778,0.7583568708085962
10,10,10,stand,0.5545375664681711,-0.849028951287141,-1.698057902574282,0.5545375664681711
